iteration,rtt_ms,status
4288,0.829,ok
4289,0.604,ok
4290,0.732,ok
4291,0.737,ok
4292,0.757,ok
4293,0.944,ok
4294,0.656,ok
4295,0.631,ok
4296,0.604,ok
4297,0.715,ok
4298,0.768,ok
4299,0.734,ok
4300,0.679,ok
4301,0.605,ok
4302,0.475,ok
4303,0.473,ok
4304,0.559,ok
4305,0.494,ok
4306,0.484,ok
4307,0.506,ok
4308,0.579,ok
4309,0.534,ok
4310,0.495,ok
4311,0.385,ok
4312,0.402,ok
4313,0.468,ok
4314,0.388,ok
4315,0.375,ok
4316,0.429,ok
4317,0.354,ok
4318,0.354,ok
4319,0.345,ok
4320,0.338,ok
4321,0.324,ok
4322,0.328,ok
4323,0.329,ok
4324,0.376,ok
4325,0.395,ok
4326,0.399,ok
4327,0.414,ok
4328,0.509,ok
4329,0.958,ok
4330,0.540,ok
4331,0.518,ok
4332,0.553,ok
4333,0.569,ok
4334,0.849,ok
4335,1.032,ok
4336,1.237,ok
4337,0.846,ok
4338,0.920,ok
4339,0.945,ok
4340,0.478,ok
4341,0.488,ok
4342,0.636,ok
4343,0.667,ok
4344,0.655,ok
4345,0.810,ok
4346,0.753,ok
4347,0.705,ok
4348,0.552,ok
4349,0.470,ok
4350,0.453,ok
4351,0.431,ok
4352,0.547,ok
4353,0.540,ok
4354,0.371,ok
4355,0.784,ok
4356,0.487,ok
4357,0.603,ok
4358,0.643,ok
4359,0.691,ok
4360,0.685,ok
4361,0.624,ok
4362,0.579,ok
4363,0.590,ok
4364,0.575,ok
4365,0.558,ok
4366,0.487,ok
4367,0.448,ok
4368,0.606,ok
4369,0.522,ok
4370,0.525,ok
4371,0.448,ok
4372,0.484,ok
4373,0.473,ok
4374,0.633,ok
4375,0.447,ok
4376,0.416,ok
4377,0.594,ok
4378,0.497,ok
4379,0.479,ok
4380,0.455,ok
4381,0.704,ok
4382,0.812,ok
4383,0.505,ok
4384,0.579,ok
4385,0.609,ok
4386,0.507,ok
4387,0.453,ok
4388,0.537,ok
4389,0.579,ok
4390,0.724,ok
4391,0.664,ok
4392,0.445,ok
4393,0.589,ok
4394,0.945,ok
4395,0.589,ok
4396,0.724,ok
4397,0.698,ok
4398,0.683,ok
4399,0.552,ok
4400,0.665,ok
4401,0.660,ok
4402,0.848,ok
4403,0.691,ok
4404,0.486,ok
4405,0.663,ok
4406,0.455,ok
4407,0.410,ok
4408,0.401,ok
4409,0.396,ok
4410,0.379,ok
4411,0.369,ok
4412,0.335,ok
4413,0.350,ok
4414,0.600,ok
4415,0.408,ok
4416,0.486,ok
4417,0.520,ok
4418,0.575,ok
4419,0.572,ok
4420,0.533,ok
4421,0.583,ok
4422,0.501,ok
4423,0.510,ok
4424,0.512,ok
4425,0.579,ok
4426,0.460,ok
4427,0.387,ok
4428,0.420,ok
4429,0.487,ok
4430,0.589,ok
4431,0.503,ok
4432,0.685,ok
4433,0.545,ok
4434,0.541,ok
4435,0.530,ok
4436,0.477,ok
4437,0.477,ok
4438,0.396,ok
4439,0.539,ok
4440,0.531,ok
4441,0.462,ok
4442,0.946,ok
4443,0.695,ok
4444,0.912,ok
4445,0.688,ok
4446,0.743,ok
4447,0.686,ok
4448,0.659,ok
4449,0.491,ok
4450,0.593,ok
4451,0.559,ok
4452,0.698,ok
4453,0.857,ok
4454,0.946,ok
4455,0.522,ok
4456,0.608,ok
4457,0.640,ok
4458,0.640,ok
4459,0.607,ok
4460,0.552,ok
4461,0.684,ok
4462,0.539,ok
4463,0.518,ok
4464,0.635,ok
4465,0.548,ok
4466,0.726,ok
4467,0.631,ok
4468,0.673,ok
4469,0.511,ok
4470,0.432,ok
4471,0.589,ok
4472,0.498,ok
4473,0.595,ok
4474,0.537,ok
4475,0.820,ok
4476,0.686,ok
4477,0.672,ok
4478,0.561,ok
4479,0.502,ok
4480,0.705,ok
4481,0.696,ok
4482,0.983,ok
4483,0.643,ok
4484,0.729,ok
4485,0.584,ok
4486,0.977,ok
4487,0.588,ok
4488,0.667,ok
4489,0.623,ok
4490,0.835,ok
4491,0.639,ok
4492,0.517,ok
4493,0.534,ok
4494,0.602,ok
4495,0.591,ok
4496,0.621,ok
4497,0.588,ok
4498,0.550,ok
4499,0.526,ok
4500,0.449,ok
4501,0.485,ok
4502,0.398,ok
4503,0.437,ok
4504,0.460,ok
4505,0.487,ok
4506,0.395,ok
4507,0.427,ok
4508,1.129,ok
4509,0.694,ok
4510,0.720,ok
4511,1.230,ok
4512,0.843,ok
4513,0.834,ok
4514,0.668,ok
4515,0.729,ok
4516,1.195,ok
4517,0.678,ok
4518,0.829,ok
4519,0.721,ok
4520,0.579,ok
4521,0.497,ok
4522,0.502,ok
4523,7.626,ok
4524,0.665,ok
4525,0.613,ok
4526,0.511,ok
4527,0.532,ok
4528,0.490,ok
4529,0.687,ok
4530,0.501,ok
4531,0.494,ok
4532,0.424,ok
4533,0.559,ok
4534,0.712,ok
4535,0.591,ok
4536,0.592,ok
4537,0.544,ok
4538,0.585,ok
4539,1.062,ok
4540,0.840,ok
4541,0.796,ok
4542,0.727,ok
4543,0.525,ok
4544,2.420,ok
4545,0.535,ok
4546,0.708,ok
4547,0.957,ok
4548,0.612,ok
4549,0.629,ok
4550,0.686,ok
4551,1.015,ok
4552,0.572,ok
4553,0.409,ok
4554,0.390,ok
4555,0.435,ok
4556,0.407,ok
4557,0.461,ok
4558,0.499,ok
4559,0.417,ok
4560,0.484,ok
4561,0.379,ok
4562,0.446,ok
4563,0.418,ok
4564,0.429,ok
4565,0.525,ok
4566,0.505,ok
4567,0.499,ok
4568,0.417,ok
4569,0.403,ok
4570,0.441,ok
4571,0.440,ok
4572,0.851,ok
4573,0.809,ok
4574,0.952,ok
4575,0.798,ok
4576,0.898,ok
4577,0.564,ok
4578,1.116,ok
4579,0.562,ok
4580,0.597,ok
4581,0.733,ok
4582,0.603,ok
4583,0.654,ok
4584,0.561,ok
4585,0.743,ok
4586,0.632,ok
4587,0.629,ok
4588,0.571,ok
4589,0.491,ok
4590,0.483,ok
4591,0.563,ok
4592,0.556,ok
4593,0.537,ok
4594,0.486,ok
4595,0.467,ok
4596,0.510,ok
4597,0.626,ok
4598,78.139,ok
4599,0.899,ok
4600,0.561,ok
4601,0.616,ok
4602,0.720,ok
4603,0.626,ok
4604,0.589,ok
4605,0.530,ok
4606,0.581,ok
4607,0.626,ok
4608,0.617,ok
4609,0.546,ok
4610,0.499,ok
4611,0.446,ok
4612,0.969,ok
4613,1.046,ok
4614,1.723,ok
4615,0.637,ok
4616,0.625,ok
4617,0.532,ok
4618,0.594,ok
4619,0.917,ok
4620,0.777,ok
4621,0.656,ok
4622,0.790,ok
4623,0.637,ok
4624,0.600,ok
4625,0.863,ok
4626,0.429,ok
4627,0.581,ok
4628,0.811,ok
4629,0.692,ok
4630,0.634,ok
4631,0.656,ok
4632,0.820,ok
4633,0.657,ok
4634,0.494,ok
4635,0.482,ok
4636,0.449,ok
4637,0.404,ok
4638,0.406,ok
4639,0.417,ok
4640,0.429,ok
4641,0.410,ok
4642,0.398,ok
4643,0.369,ok
4644,0.405,ok
4645,0.422,ok
4646,0.481,ok
4647,0.394,ok
4648,0.393,ok
4649,0.306,ok
4650,0.398,ok
4651,0.338,ok
4652,0.422,ok
4653,0.344,ok
4654,0.377,ok
4655,0.513,ok
4656,0.387,ok
4657,0.600,ok
4658,0.543,ok
4659,0.643,ok
4660,0.562,ok
4661,0.525,ok
4662,0.620,ok
4663,0.533,ok
4664,0.520,ok
4665,0.417,ok
4666,0.473,ok
4667,0.494,ok
4668,0.490,ok
4669,0.461,ok
4670,0.552,ok
4671,0.413,ok
4672,0.419,ok
4673,0.546,ok
4674,264.713,ok
4675,0.957,ok
4676,0.701,ok
4677,0.592,ok
4678,0.538,ok
4679,0.540,ok
4680,0.622,ok
4681,0.574,ok
4682,0.639,ok
4683,0.663,ok
4684,1.459,ok
4685,1.001,ok
4686,1.147,ok
4687,0.688,ok
4688,0.808,ok
4689,0.700,ok
4690,0.487,ok
4691,0.653,ok
4692,0.674,ok
4693,1.239,ok
4694,1.319,ok
4695,0.626,ok
4696,0.449,ok
4697,0.471,ok
4698,0.604,ok
4699,0.440,ok
4700,0.520,ok
4701,0.675,ok
4702,0.676,ok
4703,0.677,ok
4704,0.521,ok
4705,0.504,ok
4706,0.505,ok
4707,0.394,ok
4708,0.464,ok
4709,0.467,ok
4710,0.487,ok
4711,0.499,ok
4712,0.607,ok
4713,0.701,ok
4714,0.601,ok
4715,0.811,ok
4716,0.900,ok
4717,0.578,ok
4718,0.609,ok
4719,0.495,ok
4720,0.479,ok
4721,0.473,ok
4722,0.457,ok
4723,0.392,ok
4724,0.404,ok
4725,0.464,ok
4726,0.546,ok
4727,0.483,ok
4728,0.578,ok
4729,0.571,ok
4730,0.559,ok
4731,0.539,ok
4732,0.432,ok
4733,0.417,ok
4734,0.453,ok
4735,0.440,ok
4736,0.538,ok
4737,0.494,ok
4738,0.417,ok
4739,0.435,ok
4740,0.358,ok
4741,0.402,ok
4742,1.095,ok
4743,0.784,ok
4744,0.720,ok
4745,0.686,ok
4746,0.661,ok
4747,0.748,ok
4748,0.592,ok
4749,0.449,ok
4750,0.995,ok
4751,0.532,ok
4752,0.616,ok
4753,0.689,ok
4754,0.528,ok
4755,0.539,ok
4756,0.553,ok
4757,0.551,ok
4758,0.517,ok
4759,0.505,ok
4760,0.335,ok
4761,0.496,ok
4762,0.372,ok
4763,0.386,ok
4764,0.603,ok
4765,0.515,ok
4766,0.528,ok
4767,0.484,ok
4768,0.414,ok
4769,0.474,ok
4770,0.371,ok
4771,0.408,ok
4772,0.419,ok
4773,0.393,ok
4774,0.360,ok
4775,0.499,ok
4776,0.541,ok
4777,0.541,ok
4778,0.579,ok
4779,0.606,ok
4780,0.582,ok
4781,0.577,ok
4782,0.619,ok
4783,0.502,ok
4784,0.524,ok
4785,0.606,ok
4786,0.470,ok
4787,0.461,ok
4788,0.418,ok
4789,0.443,ok
4790,0.510,ok
4791,0.508,ok
4792,0.510,ok
4793,0.533,ok
4794,0.549,ok
4795,0.530,ok
4796,0.517,ok
4797,0.503,ok
4798,0.569,ok
4799,0.534,ok
4800,0.604,ok
4801,0.527,ok
4802,0.569,ok
4803,0.534,ok
4804,0.864,ok
4805,0.876,ok
4806,0.772,ok
4807,0.704,ok
4808,0.611,ok
4809,0.570,ok
4810,0.570,ok
4811,0.526,ok
4812,0.459,ok
4813,0.557,ok
4814,0.587,ok
4815,0.733,ok
4816,0.727,ok
4817,0.691,ok
4818,0.668,ok
4819,0.833,ok
4820,0.719,ok
4821,0.739,ok
4822,0.585,ok
4823,0.595,ok
4824,0.595,ok
4825,0.663,ok
4826,0.536,ok
4827,0.602,ok
4828,0.450,ok
4829,0.536,ok
4830,0.587,ok
4831,0.524,ok
4832,0.442,ok
4833,0.541,ok
4834,0.661,ok
4835,0.560,ok
4836,0.569,ok
4837,0.530,ok
4838,0.429,ok
4839,0.414,ok
4840,0.419,ok
4841,0.478,ok
4842,0.525,ok
4843,0.554,ok
4844,0.482,ok
4845,0.610,ok
4846,0.569,ok
4847,0.535,ok
4848,0.525,ok
4849,0.523,ok
4850,0.711,ok
4851,0.801,ok
4852,0.742,ok
4853,0.587,ok
4854,0.546,ok
4855,0.653,ok
4856,0.578,ok
4857,0.550,ok
4858,0.537,ok
4859,0.553,ok
4860,0.517,ok
4861,0.645,ok
4862,0.674,ok
4863,0.718,ok
4864,0.578,ok
4865,0.562,ok
4866,0.574,ok
4867,0.556,ok
4868,0.490,ok
4869,0.446,ok
4870,0.374,ok
4871,0.543,ok
4872,0.498,ok
4873,0.446,ok
4874,0.422,ok
4875,0.394,ok
4876,0.358,ok
4877,0.450,ok
4878,0.425,ok
4879,0.963,ok
4880,0.735,ok
4881,0.551,ok
4882,0.753,ok
4883,0.634,ok
4884,1.005,ok
4885,0.834,ok
4886,0.874,ok
4887,0.674,ok
4888,0.625,ok
4889,0.704,ok
4890,0.736,ok
4891,0.795,ok
4892,0.702,ok
4893,0.624,ok
4894,0.696,ok
4895,0.646,ok
4896,0.649,ok
4897,0.615,ok
4898,0.670,ok
4899,0.603,ok
4900,0.553,ok
4901,0.517,ok
4902,0.672,ok
4903,0.619,ok
4904,0.634,ok
4905,0.554,ok
4906,0.771,ok
4907,0.677,ok
4908,0.567,ok
4909,0.516,ok
4910,0.475,ok
4911,0.334,ok
4912,0.328,ok
4913,0.462,ok
4914,0.490,ok
4915,0.474,ok
4916,0.519,ok
4917,0.470,ok
4918,0.852,ok
4919,0.713,ok
4920,0.749,ok
4921,0.655,ok
4922,1.820,ok
4923,0.747,ok
4924,0.745,ok
4925,0.840,ok
4926,0.761,ok
4927,0.549,ok
4928,0.564,ok
4929,1.134,ok
4930,0.668,ok
4931,0.664,ok
4932,0.783,ok
4933,0.564,ok
4934,0.618,ok
4935,0.694,ok
4936,0.727,ok
4937,0.677,ok
4938,0.710,ok
4939,0.588,ok
4940,0.560,ok
4941,0.594,ok
4942,0.723,ok
4943,0.609,ok
4944,0.556,ok
4945,0.576,ok
4946,0.684,ok
4947,0.702,ok
4948,0.694,ok
4949,0.686,ok
4950,0.697,ok
4951,0.538,ok
4952,0.522,ok
4953,0.600,ok
4954,0.553,ok
4955,0.642,ok
4956,0.595,ok
4957,0.868,ok
4958,1.017,ok
4959,0.708,ok
4960,0.758,ok
4961,0.771,ok
4962,1.343,ok
4963,0.687,ok
4964,0.615,ok
4965,0.570,ok
4966,0.807,ok
4967,0.643,ok
4968,0.673,ok
4969,0.594,ok
4970,1.263,ok
4971,0.751,ok
4972,0.652,ok
4973,0.586,ok
4974,0.537,ok
4975,0.544,ok
4976,0.602,ok
4977,0.679,ok
4978,0.542,ok
4979,0.550,ok
4980,0.460,ok
4981,0.631,ok
4982,0.572,ok
4983,0.550,ok
4984,0.448,ok
4985,0.455,ok
4986,38.902,ok
4987,0.683,ok
4988,0.408,ok
4989,0.480,ok
4990,0.458,ok
4991,0.451,ok
4992,0.494,ok
4993,0.409,ok
4994,0.515,ok
4995,0.608,ok
4996,0.537,ok
4997,0.605,ok
4998,0.515,ok
4999,0.728,ok
5000,0.415,ok
5001,0.581,ok
5002,0.489,ok
5003,0.531,ok
5004,0.542,ok
5005,0.569,ok
5006,0.466,ok
5007,0.494,ok
5008,0.724,ok
5009,0.830,ok
5010,1.393,ok
5011,0.911,ok
5012,0.654,ok
5013,0.751,ok
5014,0.743,ok
5015,0.643,ok
5016,0.647,ok
5017,0.624,ok
5018,0.589,ok
5019,0.635,ok
5020,0.637,ok
5021,0.609,ok
5022,0.890,ok
5023,0.552,ok
5024,0.644,ok
5025,0.621,ok
5026,0.677,ok
5027,0.767,ok
5028,0.753,ok
5029,0.788,ok
5030,0.589,ok
5031,0.541,ok
5032,0.480,ok
5033,0.482,ok
5034,0.649,ok
5035,0.597,ok
5036,0.564,ok
5037,0.676,ok
5038,0.526,ok
5039,0.639,ok
5040,0.550,ok
5041,0.457,ok
5042,0.413,ok
5043,0.398,ok
5044,0.409,ok
5045,0.478,ok
5046,0.598,ok
5047,0.401,ok
5048,0.564,ok
5049,0.517,ok
5050,0.468,ok
5051,0.663,ok
5052,0.715,ok
5053,1.082,ok
5054,0.669,ok
5055,0.544,ok
5056,0.654,ok
5057,0.600,ok
5058,0.764,ok
5059,0.871,ok
5060,0.725,ok
5061,0.785,ok
5062,1.013,ok
5063,0.546,ok
5064,0.476,ok
5065,0.524,ok
5066,0.523,ok
5067,0.470,ok
5068,0.427,ok
5069,0.395,ok
5070,0.411,ok
5071,0.569,ok
5072,0.517,ok
5073,0.658,ok
5074,0.576,ok
5075,0.571,ok
5076,0.440,ok
5077,0.462,ok
5078,0.468,ok
5079,0.370,ok
5080,0.609,ok
5081,0.561,ok
5082,0.455,ok
5083,0.491,ok
5084,0.381,ok
5085,0.658,ok
5086,0.577,ok
5087,0.576,ok
5088,0.484,ok
5089,0.504,ok
5090,0.656,ok
5091,0.653,ok
5092,0.612,ok
5093,0.577,ok
5094,0.535,ok
5095,0.573,ok
5096,0.591,ok
5097,0.563,ok
5098,0.467,ok
5099,0.496,ok
5100,0.658,ok
5101,0.600,ok
5102,0.657,ok
5103,0.397,ok
5104,0.480,ok
5105,0.512,ok
5106,0.465,ok
5107,0.626,ok
5108,0.523,ok
5109,0.560,ok
5110,0.544,ok
5111,0.602,ok
5112,0.491,ok
5113,0.499,ok
5114,0.544,ok
5115,0.565,ok
5116,0.516,ok
5117,0.456,ok
5118,0.647,ok
5119,0.617,ok
5120,0.509,ok
5121,0.469,ok
5122,0.504,ok
5123,108.528,ok
5124,0.854,ok
5125,0.651,ok
5126,0.651,ok
5127,0.632,ok
5128,0.502,ok
5129,0.494,ok
5130,0.521,ok
5131,0.693,ok
5132,0.605,ok
5133,0.661,ok
5134,0.550,ok
5135,0.572,ok
5136,0.920,ok
5137,0.598,ok
5138,0.463,ok
5139,0.501,ok
5140,0.479,ok
5141,0.626,ok
5142,0.461,ok
5143,0.427,ok
5144,0.430,ok
5145,0.448,ok
5146,0.535,ok
5147,0.649,ok
5148,0.611,ok
5149,0.637,ok
5150,0.752,ok
5151,0.697,ok
5152,0.619,ok
5153,0.615,ok
5154,0.593,ok
5155,0.756,ok
5156,0.710,ok
5157,0.553,ok
5158,0.737,ok
5159,0.607,ok
5160,1.138,ok
5161,0.682,ok
5162,0.677,ok
5163,0.577,ok
5164,0.502,ok
5165,0.650,ok
5166,0.621,ok
5167,0.557,ok
5168,0.551,ok
5169,0.501,ok
5170,0.558,ok
5171,0.555,ok
5172,0.509,ok
5173,0.551,ok
5174,0.516,ok
5175,0.509,ok
5176,0.512,ok
5177,0.497,ok
5178,0.465,ok
5179,0.370,ok
5180,0.360,ok
5181,0.418,ok
5182,0.673,ok
5183,0.637,ok
5184,0.669,ok
5185,0.633,ok
5186,0.510,ok
5187,0.508,ok
5188,0.997,ok
5189,0.692,ok
5190,0.649,ok
5191,0.663,ok
5192,0.852,ok
5193,0.587,ok
5194,0.744,ok
5195,0.650,ok
5196,0.683,ok
5197,0.777,ok
5198,0.905,ok
5199,0.696,ok
5200,0.626,ok
5201,0.557,ok
5202,0.627,ok
5203,0.624,ok
5204,0.557,ok
5205,0.770,ok
5206,0.503,ok
5207,0.672,ok
5208,0.621,ok
5209,0.604,ok
5210,0.652,ok
5211,0.614,ok
5212,0.606,ok
5213,0.610,ok
5214,0.608,ok
5215,0.646,ok
5216,0.581,ok
5217,0.639,ok
5218,0.659,ok
5219,0.933,ok
5220,0.860,ok
5221,0.887,ok
5222,0.640,ok
5223,0.525,ok
5224,0.681,ok
5225,0.575,ok
5226,0.628,ok
5227,0.610,ok
5228,0.589,ok
5229,0.782,ok
5230,0.775,ok
5231,0.632,ok
5232,1.201,ok
5233,0.715,ok
5234,0.631,ok
5235,0.519,ok
5236,0.629,ok
5237,0.715,ok
5238,101.108,ok
5239,0.712,ok
5240,0.480,ok
5241,0.421,ok
5242,0.442,ok
5243,0.438,ok
5244,0.485,ok
5245,0.522,ok
5246,0.527,ok
5247,0.471,ok
5248,0.548,ok
5249,0.501,ok
5250,0.490,ok
5251,0.499,ok
5252,0.534,ok
5253,0.391,ok
5254,0.424,ok
5255,0.389,ok
5256,0.492,ok
5257,0.531,ok
5258,0.576,ok
5259,0.547,ok
5260,1.139,ok
5261,0.847,ok
5262,0.723,ok
5263,0.744,ok
5264,1.004,ok
5265,1.008,ok
5266,0.878,ok
5267,0.740,ok
5268,0.606,ok
5269,1.170,ok
5270,0.825,ok
5271,0.706,ok
5272,0.543,ok
5273,1.433,ok
5274,0.903,ok
5275,0.803,ok
5276,0.656,ok
5277,0.675,ok
5278,0.621,ok
5279,0.497,ok
5280,0.513,ok
5281,0.510,ok
5282,0.463,ok
5283,0.524,ok
5284,0.485,ok
5285,0.494,ok
5286,0.686,ok
5287,0.687,ok
5288,0.549,ok
5289,0.482,ok
5290,0.502,ok
5291,0.458,ok
5292,0.465,ok
5293,0.491,ok
5294,0.520,ok
5295,0.581,ok
5296,0.504,ok
5297,0.547,ok
5298,0.605,ok
5299,0.579,ok
5300,0.657,ok
5301,0.579,ok
5302,0.962,ok
5303,0.663,ok
5304,0.493,ok
5305,0.448,ok
5306,0.376,ok
5307,0.356,ok
5308,0.450,ok
5309,0.419,ok
5310,0.415,ok
5311,0.453,ok
5312,0.440,ok
5313,25.875,ok
5314,0.922,ok
5315,0.769,ok
5316,0.752,ok
5317,0.840,ok
5318,0.759,ok
5319,0.673,ok
5320,0.529,ok
5321,0.683,ok
5322,0.578,ok
5323,0.601,ok
5324,0.650,ok
5325,0.617,ok
5326,0.775,ok
5327,0.660,ok
5328,0.681,ok
5329,0.757,ok
5330,0.718,ok
5331,0.670,ok
5332,1.192,ok
5333,0.861,ok
5334,0.759,ok
5335,0.990,ok
5336,1.017,ok
5337,0.830,ok
5338,1.316,ok
5339,0.643,ok
5340,0.535,ok
5341,0.617,ok
5342,0.649,ok
5343,1.364,ok
5344,0.961,ok
5345,0.690,ok
5346,0.838,ok
5347,0.677,ok
5348,1.218,ok
5349,0.873,ok
5350,0.737,ok
5351,0.636,ok
5352,0.710,ok
5353,0.904,ok
5354,0.888,ok
5355,0.670,ok
5356,0.603,ok
5357,0.670,ok
5358,0.907,ok
5359,0.937,ok
5360,0.618,ok
5361,1.235,ok
5362,1.561,ok
5363,0.746,ok
5364,0.591,ok
5365,0.707,ok
5366,0.606,ok
5367,0.622,ok
5368,0.580,ok
5369,0.554,ok
5370,0.466,ok
5371,0.429,ok
5372,0.339,ok
5373,0.361,ok
5374,0.382,ok
5375,0.336,ok
5376,0.404,ok
5377,0.414,ok
5378,0.379,ok
5379,0.464,ok
5380,0.419,ok
5381,0.442,ok
5382,0.574,ok
5383,0.655,ok
5384,0.572,ok
5385,0.594,ok
5386,0.547,ok
5387,0.528,ok
5388,0.571,ok
5389,55.016,ok
5390,0.596,ok
5391,0.344,ok
5392,0.331,ok
5393,0.350,ok
5394,0.305,ok
5395,0.303,ok
5396,0.459,ok
5397,0.477,ok
5398,0.446,ok
5399,0.613,ok
5400,1.401,ok
5401,0.471,ok
5402,0.541,ok
5403,0.483,ok
5404,0.499,ok
5405,0.475,ok
5406,0.394,ok
5407,0.436,ok
5408,0.427,ok
5409,0.443,ok
5410,0.413,ok
5411,0.510,ok
5412,0.519,ok
5413,0.430,ok
5414,0.446,ok
5415,0.988,ok
5416,0.620,ok
5417,0.555,ok
5418,0.489,ok
5419,0.538,ok
5420,0.643,ok
5421,0.603,ok
5422,0.651,ok
5423,1.332,ok
5424,0.515,ok
5425,0.596,ok
5426,0.608,ok
5427,0.650,ok
5428,0.489,ok
5429,0.775,ok
5430,0.677,ok
5431,0.730,ok
5432,0.734,ok
5433,0.650,ok
5434,0.608,ok
5435,0.575,ok
5436,0.504,ok
5437,0.404,ok
5438,0.443,ok
5439,0.439,ok
5440,0.561,ok
5441,0.500,ok
5442,0.595,ok
5443,0.623,ok
5444,0.689,ok
5445,0.700,ok
5446,0.582,ok
5447,0.431,ok
5448,0.471,ok
5449,0.494,ok
5450,0.694,ok
5451,0.525,ok
5452,0.567,ok
5453,0.544,ok
5454,0.575,ok
5455,0.684,ok
5456,1.160,ok
5457,0.935,ok
5458,0.900,ok
5459,0.658,ok
5460,0.573,ok
5461,1.176,ok
5462,0.849,ok
5463,1.389,ok
5464,1.250,ok
5465,0.646,ok
5466,0.679,ok
5467,0.742,ok
5468,1.211,ok
5469,0.613,ok
5470,0.517,ok
5471,0.692,ok
5472,0.560,ok
5473,0.523,ok
5474,0.688,ok
5475,0.495,ok
5476,0.522,ok
5477,0.452,ok
5478,0.406,ok
5479,0.572,ok
5480,0.466,ok
5481,0.595,ok
5482,0.487,ok
5483,0.489,ok
5484,0.476,ok
5485,0.652,ok
5486,0.502,ok
5487,0.663,ok
5488,0.676,ok
5489,0.759,ok
5490,0.970,ok
5491,0.883,ok
5492,0.472,ok
5493,0.635,ok
5494,1.283,ok
5495,0.761,ok
5496,0.613,ok
5497,0.506,ok
5498,1.236,ok
5499,0.520,ok
5500,0.548,ok
5501,0.554,ok
5502,0.481,ok
5503,0.532,ok
5504,0.544,ok
5505,0.567,ok
5506,0.614,ok
5507,0.654,ok
5508,0.549,ok
5509,0.474,ok
5510,0.568,ok
5511,0.514,ok
5512,0.481,ok
5513,0.550,ok
5514,0.522,ok
5515,0.581,ok
5516,0.555,ok
5517,0.532,ok
5518,0.544,ok
5519,0.630,ok
5520,0.585,ok
5521,0.659,ok
5522,45.471,ok
5523,0.877,ok
5524,0.709,ok
5525,0.688,ok
5526,0.678,ok
5527,0.515,ok
5528,0.417,ok
5529,0.595,ok
5530,0.410,ok
5531,0.378,ok
5532,0.373,ok
5533,0.472,ok
5534,0.571,ok
5535,0.773,ok
5536,0.898,ok
5537,1.056,ok
5538,1.930,ok
5539,0.702,ok
5540,0.632,ok
5541,0.720,ok
5542,0.673,ok
5543,0.837,ok
5544,0.966,ok
5545,0.716,ok
5546,0.628,ok
5547,0.898,ok
5548,0.738,ok
5549,0.574,ok
5550,0.477,ok
5551,0.521,ok
5552,0.654,ok
5553,0.460,ok
5554,0.452,ok
5555,0.510,ok
5556,0.574,ok
5557,0.431,ok
5558,0.394,ok
5559,0.425,ok
5560,0.372,ok
5561,0.519,ok
5562,0.478,ok
5563,0.499,ok
5564,0.487,ok
5565,0.650,ok
5566,0.741,ok
5567,0.647,ok
5568,0.484,ok
5569,0.417,ok
5570,0.394,ok
5571,0.469,ok
5572,0.346,ok
5573,0.341,ok
5574,0.350,ok
5575,0.351,ok
5576,0.415,ok
5577,0.673,ok
5578,0.615,ok
5579,0.683,ok
5580,0.721,ok
5581,0.686,ok
5582,0.601,ok
5583,0.622,ok
5584,0.585,ok
5585,0.580,ok
5586,0.628,ok
5587,0.622,ok
5588,0.693,ok
5589,0.745,ok
5590,0.732,ok
5591,0.660,ok
5592,0.606,ok
5593,0.593,ok
5594,0.581,ok
5595,0.539,ok
5596,0.500,ok
5597,0.592,ok
5598,0.609,ok
5599,0.515,ok
5600,0.549,ok
5601,0.565,ok
5602,0.656,ok
5603,1.056,ok
5604,0.691,ok
5605,0.708,ok
5606,0.604,ok
5607,0.562,ok
5608,0.631,ok
5609,0.877,ok
5610,0.847,ok
5611,0.823,ok
5612,0.706,ok
5613,0.662,ok
5614,0.790,ok
5615,0.703,ok
5616,0.539,ok
5617,0.510,ok
5618,0.538,ok
5619,0.682,ok
5620,0.429,ok
5621,0.503,ok
5622,0.530,ok
5623,0.555,ok
5624,0.527,ok
5625,0.563,ok
5626,0.601,ok
5627,0.510,ok
5628,0.490,ok
5629,0.603,ok
5630,0.600,ok
5631,0.527,ok
5632,0.490,ok
5633,0.461,ok
5634,0.443,ok
5635,0.466,ok
5636,0.371,ok
5637,0.479,ok
5638,0.587,ok
5639,0.524,ok
5640,0.426,ok
5641,0.625,ok
5642,0.543,ok
5643,0.616,ok
5644,0.596,ok
5645,0.454,ok
5646,0.522,ok
5647,0.509,ok
5648,0.458,ok
5649,0.881,ok
5650,0.665,ok
5651,0.983,ok
5652,0.861,ok
5653,0.873,ok
5654,0.600,ok
5655,0.817,ok
5656,0.765,ok
5657,0.937,ok
5658,0.726,ok
5659,1.373,ok
5660,0.641,ok
5661,0.595,ok
5662,0.468,ok
5663,0.498,ok
5664,0.504,ok
5665,0.492,ok
5666,0.578,ok
5667,0.572,ok
5668,0.591,ok
5669,0.586,ok
5670,0.528,ok
5671,0.626,ok
5672,0.556,ok
5673,0.509,ok
5674,0.579,ok
5675,0.519,ok
5676,0.447,ok
5677,0.468,ok
5678,0.525,ok
5679,0.509,ok
5680,0.537,ok
5681,0.543,ok
5682,0.807,ok
5683,0.967,ok
5684,0.619,ok
5685,0.612,ok
